Year,Quarter,Location,Type,Average Employment,Average Female Employment,Average Wage,Number of Establishments,Total Wages
2006,4,Vermont,Wholesale trade,10460.0,3025.0,12455.0,,
2007,1,Vermont,Accommodation and food services,30957.0,15816.0,4241.0,1776.0,131278.0
2007,1,Vermont,Administrative and waste services,7898.0,2903.0,6894.0,1180.0,54448.0
2007,1,Vermont,"Agriculture, forestry, fishing and hunting",2093.0,603.0,6126.0,360.0,12823.0
2007,1,Vermont,"Arts, entertainment, and recreation",3537.0,1857.0,4693.0,417.0,16597.0
2007,1,Vermont,Construction supersector,14598.0,1841.0,9699.0,3176.0,141593.0
2007,1,Vermont,Durable Goods manufacturing,25962.0,6969.0,13646.0,756.0,354294.0
2007,1,Vermont,Education and Health Services supersector,52946.0,40346.0,8696.0,2245.0,460432.0
2007,1,Vermont,Educational services,9403.0,5816.0,9094.0,334.0,85509.0
2007,1,Vermont,Federal Government,5884.0,,13912.0,461.0,81864.0
2007,1,Vermont,Finance and insurance,9628.0,6675.0,18190.0,1006.0,175142.0
2007,1,Vermont,Financial Activities supersector,12870.0,8097.0,15505.0,1801.0,199560.0
2007,1,Vermont,Goods Producing domain,53097.0,12985.0,11521.0,4753.0,611717.0
2007,1,Vermont,Health care and social assistance,43543.0,34530.0,8610.0,1911.0,374922.0
2007,1,Vermont,Information supersector,5942.0,2863.0,10920.0,514.0,64885.0
2007,1,Vermont,Leisure and Hospitality supersector,34494.0,17673.0,4287.0,2193.0,147875.0
2007,1,Vermont,Local government,31229.0,20576.0,7857.0,834.0,245365.0
2007,1,Vermont,Management of companies and enterprises,303.0,129.0,20004.0,22.0,6061.0
2007,1,Vermont,Manufacturing supersector,35759.0,10475.0,12576.0,1159.0,449699.0
2007,1,Vermont,Mining,646.0,66.0,11761.0,58.0,7602.0
2007,1,Vermont,Natural Resources and Mining supersector,2739.0,669.0,7456.0,418.0,20424.0
2007,1,Vermont,Non-Durable Goods manufacturing,9797.0,3506.0,9739.0,403.0,95405.0
2007,1,Vermont,"Other services, except public administration supersector",8861.0,4620.0,6449.0,2019.0,57148.0
2007,1,Vermont,Private ownership,247917.0,120146.0,9029.0,23048.0,2238447.0
2007,1,Vermont,Professional and Business Services supersector,21364.0,9426.0,11047.0,3963.0,236010.0
2007,1,Vermont,Professional and technical services,13163.0,6394.0,13333.0,2761.0,175501.0
2007,1,Vermont,Real estate and rental and leasing,3242.0,1422.0,7532.0,795.0,24418.0
2007,1,Vermont,Retail trade,39556.0,18930.0,6030.0,3568.0,238543.0
2007,1,Vermont,Service Providing domain,194821.0,107161.0,8350.0,18295.0,1626730.0
2007,1,Vermont,State government,16452.0,8738.0,11717.0,266.0,192776.0
2007,1,Vermont,Total Covered -  all ownerships,301482.0,,9150.0,24609.0,2758452.0
2007,1,Vermont,"Trade, Transportation, and Utilities supersector",58344.0,24136.0,7898.0,5560.0,460820.0
2007,1,Vermont,Transportation and warehousing,6760.0,1834.0,8385.0,549.0,56681.0
2007,1,Vermont,Unspecified industry supersector,,,,,
2007,1,Vermont,Utilities,1711.0,410.0,24643.0,47.0,42156.0
2007,1,Vermont,Wholesale trade,10317.0,2962.0,11965.0,1396.0,123440.0
2007,2,Vermont,Accommodation and food services,26817.0,15401.0,4212.0,1792.0,
2007,2,Vermont,Administrative and waste services,8932.0,3167.0,6853.0,1247.0,
2007,2,Vermont,"Agriculture, forestry, fishing and hunting",2417.0,810.0,6225.0,359.0,
2007,2,Vermont,"Arts, entertainment, and recreation",4002.0,2196.0,4534.0,424.0,
2007,2,Vermont,Construction supersector,17210.0,2051.0,9689.0,3221.0,
2007,2,Vermont,Durable Goods manufacturing,26228.0,7092.0,12952.0,749.0,
2007,2,Vermont,Education and Health Services supersector,53212.0,40688.0,8685.0,2254.0,
2007,2,Vermont,Educational services,9189.0,5215.0,9216.0,342.0,
2007,2,Vermont,Federal Government,5884.0,,15494.0,463.0,
2007,2,Vermont,Finance and insurance,9641.0,6613.0,13159.0,1023.0,
2007,2,Vermont,Financial Activities supersector,12932.0,8074.0,11719.0,1814.0,
2007,2,Vermont,Goods Producing domain,56408.0,13527.0,11060.0,4782.0,
2007,2,Vermont,Health care and social assistance,44023.0,35473.0,8574.0,1912.0,
2007,2,Vermont,Information supersector,5909.0,2880.0,10513.0,505.0,
2007,2,Vermont,Leisure and Hospitality supersector,30819.0,17597.0,4254.0,2216.0,
2007,2,Vermont,Local government,31320.0,19529.0,9212.0,834.0,
2007,2,Vermont,Management of companies and enterprises,340.0,140.0,15364.0,23.0,
2007,2,Vermont,Manufacturing supersector,36029.0,10590.0,12025.0,1143.0,
2007,2,Vermont,Mining,751.0,76.0,11724.0,59.0,
2007,2,Vermont,Natural Resources and Mining supersector,3168.0,886.0,7529.0,418.0,
2007,2,Vermont,Non-Durable Goods manufacturing,9801.0,3498.0,9544.0,394.0,
2007,2,Vermont,"Other services, except public administration supersector",8945.0,4686.0,6502.0,2029.0,
2007,2,Vermont,Private ownership,249339.0,121729.0,8796.0,23310.0,
2007,2,Vermont,Professional and Business Services supersector,22585.0,9622.0,10704.0,4100.0,
2007,2,Vermont,Professional and technical services,13313.0,6315.0,13169.0,2830.0,
2007,2,Vermont,Real estate and rental and leasing,3291.0,1461.0,7499.0,791.0,
2007,2,Vermont,Retail trade,39754.0,19445.0,6183.0,3578.0,
2007,2,Vermont,Service Providing domain,192931.0,108202.0,8134.0,18528.0,
2007,2,Vermont,State government,16406.0,8622.0,10512.0,267.0,
2007,2,Vermont,Total Covered -  all ownerships,302949.0,,9062.0,24874.0,
2007,2,Vermont,"Trade, Transportation, and Utilities supersector",58528.0,24655.0,7901.0,5610.0,
2007,2,Vermont,Transportation and warehousing,6688.0,1856.0,8643.0,555.0,
2007,2,Vermont,Unspecified industry supersector,,,,,
2007,2,Vermont,Utilities,1757.0,439.0,23389.0,46.0,
2007,2,Vermont,Wholesale trade,10329.0,2915.0,11395.0,1431.0,
2007,3,Vermont,Accommodation and food services,29493.0,15340.0,4357.0,1789.0,
2007,3,Vermont,Administrative and waste services,9352.0,3270.0,7221.0,1241.0,
2007,3,Vermont,"Agriculture, forestry, fishing and hunting",2590.0,786.0,6199.0,364.0,
2007,3,Vermont,"Arts, entertainment, and recreation",4659.0,2092.0,4742.0,410.0,
2007,3,Vermont,Construction supersector,18533.0,1994.0,9605.0,3232.0,
2007,3,Vermont,Durable Goods manufacturing,26154.0,7014.0,13007.0,741.0,
2007,3,Vermont,Education and Health Services supersector,53687.0,40888.0,9039.0,2252.0,
2007,3,Vermont,Educational services,9125.0,5482.0,9965.0,339.0,
2007,3,Vermont,Federal Government,5994.0,,13687.0,463.0,
2007,3,Vermont,Finance and insurance,9587.0,6474.0,13988.0,1020.0,
2007,3,Vermont,Financial Activities supersector,13011.0,7943.0,12326.0,1804.0,
2007,3,Vermont,Goods Producing domain,57886.0,13353.0,11014.0,4794.0,
2007,3,Vermont,Health care and social assistance,44562.0,35406.0,8849.0,1913.0,
2007,3,Vermont,Information supersector,5995.0,2908.0,10636.0,503.0,
2007,3,Vermont,Leisure and Hospitality supersector,34152.0,17432.0,4409.0,2199.0,
2007,3,Vermont,Local government,23857.0,19223.0,8073.0,833.0,
2007,3,Vermont,Management of companies and enterprises,295.0,117.0,15562.0,24.0,
2007,3,Vermont,Manufacturing supersector,35999.0,10495.0,12069.0,1138.0,
2007,3,Vermont,Mining,764.0,78.0,11778.0,60.0,
2007,3,Vermont,Natural Resources and Mining supersector,3354.0,864.0,7469.0,424.0,
2007,3,Vermont,Non-Durable Goods manufacturing,9845.0,3481.0,9579.0,397.0,
2007,3,Vermont,"Other services, except public administration supersector",9102.0,4648.0,6590.0,2030.0,
2007,3,Vermont,Private ownership,255545.0,121112.0,8888.0,23269.0,
2007,3,Vermont,Professional and Business Services supersector,22970.0,9638.0,11001.0,4096.0,
2007,3,Vermont,Professional and technical services,13323.0,6251.0,13554.0,2831.0,
2007,3,Vermont,Real estate and rental and leasing,3423.0,1469.0,7671.0,784.0,
2007,3,Vermont,Retail trade,40166.0,19078.0,6138.0,3569.0,
2007,3,Vermont,Service Providing domain,197659.0,107759.0,8265.0,18475.0,
2007,3,Vermont,State government,16624.0,8863.0,11869.0,267.0,
2007,3,Vermont,Total Covered -  all ownerships,302020.0,,9083.0,24832.0,
2007,3,Vermont,"Trade, Transportation, and Utilities supersector",58742.0,24302.0,7847.0,5591.0,
2007,3,Vermont,Transportation and warehousing,6537.0,1900.0,8883.0,551.0,
2007,3,Vermont,Unspecified industry supersector,,,,,
2007,3,Vermont,Utilities,1759.0,437.0,19660.0,45.0,
2007,3,Vermont,Wholesale trade,10281.0,2887.0,11842.0,1426.0,
2007,4,Vermont,Accommodation and food services,28493.0,15483.0,4376.0,,
2007,4,Vermont,Administrative and waste services,8745.0,3169.0,7593.0,,
2007,4,Vermont,"Agriculture, forestry, fishing and hunting",2344.0,622.0,7033.0,,
2007,4,Vermont,"Arts, entertainment, and recreation",3593.0,1832.0,5972.0,,
2007,4,Vermont,Construction supersector,16982.0,2011.0,11022.0,,
2007,4,Vermont,Durable Goods manufacturing,26091.0,7245.0,13499.0,,
2007,4,Vermont,Education and Health Services supersector,54518.0,41306.0,9300.0,,
2007,4,Vermont,Educational services,9648.0,5698.0,9148.0,,
2007,4,Vermont,Federal Government,5995.0,,15528.0,,
2007,4,Vermont,Finance and insurance,9530.0,6560.0,16460.0,,
2007,4,Vermont,Financial Activities supersector,12809.0,8033.0,14445.0,,
2007,4,Vermont,Goods Producing domain,55868.0,13470.0,11875.0,,
2007,4,Vermont,Health care and social assistance,44870.0,35608.0,9333.0,,
2007,4,Vermont,Information supersector,5885.0,2846.0,11087.0,,
2007,4,Vermont,Leisure and Hospitality supersector,32086.0,17315.0,4555.0,,
2007,4,Vermont,Local government,31143.0,20620.0,8172.0,,
2007,4,Vermont,Management of companies and enterprises,329.0,156.0,16066.0,,
2007,4,Vermont,Manufacturing supersector,35812.0,10769.0,12576.0,,
2007,4,Vermont,Mining,730.0,68.0,12878.0,,
2007,4,Vermont,Natural Resources and Mining supersector,3074.0,690.0,8422.0,,
2007,4,Vermont,Non-Durable Goods manufacturing,9721.0,3524.0,10098.0,,
2007,4,Vermont,"Other services, except public administration supersector",8989.0,4649.0,6864.0,,
2007,4,Vermont,Private ownership,253335.0,123260.0,9607.0,,
2007,4,Vermont,Professional and Business Services supersector,22497.0,9744.0,13432.0,,
2007,4,Vermont,Professional and technical services,13424.0,6419.0,17172.0,,
2007,4,Vermont,Real estate and rental and leasing,3279.0,1473.0,8590.0,,
2007,4,Vermont,Retail trade,41512.0,20426.0,6579.0,,
2007,4,Vermont,Service Providing domain,197467.0,109790.0,8966.0,,
2007,4,Vermont,State government,16830.0,8766.0,10901.0,,
2007,4,Vermont,Total Covered -  all ownerships,307302.0,,9648.0,,
2007,4,Vermont,"Trade, Transportation, and Utilities supersector",60682.0,25897.0,8291.0,,
2007,4,Vermont,Transportation and warehousing,7176.0,2098.0,8971.0,,
2007,4,Vermont,Unspecified industry supersector,,,,,
2007,4,Vermont,Utilities,1720.0,433.0,19731.0,,
2007,4,Vermont,Wholesale trade,10273.0,2940.0,12819.0,,
2008,1,Vermont,Accommodation and food services,31395.0,15593.0,4338.0,1763.0,136194.0
2008,1,Vermont,Administrative and waste services,8049.0,2955.0,7832.0,1250.0,63040.0
2008,1,Vermont,"Agriculture, forestry, fishing and hunting",2153.0,603.0,6581.0,369.0,14172.0
2008,1,Vermont,"Arts, entertainment, and recreation",3594.0,1768.0,4629.0,400.0,16636.0
2008,1,Vermont,Construction supersector,13619.0,1749.0,10104.0,3167.0,137600.0
2008,1,Vermont,Durable Goods manufacturing,25668.0,7012.0,14231.0,730.0,365284.0
2008,1,Vermont,Education and Health Services supersector,54280.0,41155.0,9111.0,2237.0,494518.0
2008,1,Vermont,Educational services,9637.0,5717.0,9513.0,336.0,91680.0
2008,1,Vermont,Federal Government,6010.0,,13907.0,468.0,83587.0
2008,1,Vermont,Finance and insurance,9340.0,6406.0,20593.0,996.0,192342.0
2008,1,Vermont,Financial Activities supersector,12566.0,7843.0,17391.0,1773.0,218531.0
2008,1,Vermont,Goods Producing domain,51626.0,12813.0,12065.0,4709.0,622875.0
2008,1,Vermont,Health care and social assistance,44642.0,35438.0,9024.0,1901.0,402838.0
2008,1,Vermont,Information supersector,5793.0,2950.0,10915.0,500.0,63230.0
2008,1,Vermont,Leisure and Hospitality supersector,34989.0,17361.0,4368.0,2163.0,152830.0
2008,1,Vermont,Local government,30951.0,20403.0,8231.0,835.0,254761.0
2008,1,Vermont,Management of companies and enterprises,267.0,120.0,16320.0,33.0,4363.0
2008,1,Vermont,Manufacturing supersector,35179.0,10370.0,13119.0,1113.0,461499.0
2008,1,Vermont,Mining,675.0,91.0,14235.0,60.0,9604.0
2008,1,Vermont,Natural Resources and Mining supersector,2828.0,694.0,8407.0,429.0,23776.0
2008,1,Vermont,Non-Durable Goods manufacturing,9510.0,3358.0,10117.0,383.0,96215.0
2008,1,Vermont,"Other services, except public administration supersector",8773.0,4666.0,6759.0,2008.0,59303.0
2008,1,Vermont,Private ownership,248272.0,120260.0,9430.0,23194.0,2341303.0
2008,1,Vermont,Professional and Business Services supersector,21794.0,9460.0,11741.0,4181.0,255886.0
2008,1,Vermont,Professional and technical services,13478.0,6385.0,13984.0,2898.0,188483.0
2008,1,Vermont,Real estate and rental and leasing,3226.0,1437.0,8118.0,777.0,26189.0
2008,1,Vermont,Retail trade,39771.0,18859.0,6121.0,3571.0,243416.0
2008,1,Vermont,Service Providing domain,196646.0,107447.0,8739.0,18485.0,1718427.0
2008,1,Vermont,State government,16908.0,8975.0,12029.0,322.0,203374.0
2008,1,Vermont,Total Covered -  all ownerships,302141.0,,9542.0,24819.0,2883025.0
2008,1,Vermont,"Trade, Transportation, and Utilities supersector",58451.0,24012.0,8112.0,5623.0,474129.0
2008,1,Vermont,Transportation and warehousing,6707.0,1875.0,8942.0,569.0,59977.0
2008,1,Vermont,Unspecified industry supersector,,,,,
2008,1,Vermont,Utilities,1718.0,426.0,25881.0,48.0,44454.0
2008,1,Vermont,Wholesale trade,10256.0,2852.0,12313.0,1435.0,126282.0
2008,2,Vermont,Accommodation and food services,27041.0,14993.0,4196.0,1770.0,
2008,2,Vermont,Administrative and waste services,9269.0,3314.0,7201.0,1309.0,
2008,2,Vermont,"Agriculture, forestry, fishing and hunting",2573.0,860.0,6454.0,373.0,
2008,2,Vermont,"Arts, entertainment, and recreation",3881.0,2108.0,4840.0,398.0,
2008,2,Vermont,Construction supersector,15836.0,1933.0,9685.0,3232.0,
2008,2,Vermont,Durable Goods manufacturing,25643.0,6922.0,13319.0,732.0,
2008,2,Vermont,Education and Health Services supersector,54838.0,41312.0,8996.0,2245.0,
2008,2,Vermont,Educational services,9389.0,5264.0,9542.0,340.0,
2008,2,Vermont,Federal Government,6141.0,,16240.0,468.0,
2008,2,Vermont,Finance and insurance,9340.0,6386.0,14099.0,998.0,
2008,2,Vermont,Financial Activities supersector,12627.0,7854.0,12427.0,1777.0,
2008,2,Vermont,Goods Producing domain,54360.0,13257.0,11302.0,4783.0,
2008,2,Vermont,Health care and social assistance,45449.0,36048.0,8884.0,1905.0,
2008,2,Vermont,Information supersector,5750.0,2699.0,10525.0,501.0,
2008,2,Vermont,Leisure and Hospitality supersector,30923.0,17101.0,4277.0,2168.0,
2008,2,Vermont,Local government,31104.0,19627.0,9618.0,837.0,
2008,2,Vermont,Management of companies and enterprises,292.0,138.0,13197.0,34.0,
2008,2,Vermont,Manufacturing supersector,35188.0,10373.0,12359.0,1115.0,
2008,2,Vermont,Mining,762.0,91.0,12416.0,63.0,
2008,2,Vermont,Natural Resources and Mining supersector,3335.0,951.0,7816.0,436.0,
2008,2,Vermont,Non-Durable Goods manufacturing,9545.0,3451.0,9781.0,383.0,
2008,2,Vermont,"Other services, except public administration supersector",8984.0,4774.0,6716.0,2012.0,
2008,2,Vermont,Private ownership,249341.0,121445.0,9010.0,23410.0,
2008,2,Vermont,Professional and Business Services supersector,23058.0,9876.0,11240.0,4273.0,
2008,2,Vermont,Professional and technical services,13497.0,6424.0,13972.0,2930.0,
2008,2,Vermont,Real estate and rental and leasing,3287.0,1468.0,7676.0,779.0,
2008,2,Vermont,Retail trade,39940.0,19406.0,6219.0,3569.0,
2008,2,Vermont,Service Providing domain,194981.0,108188.0,8371.0,18627.0,
2008,2,Vermont,State government,16317.0,8419.0,11056.0,322.0,
2008,2,Vermont,Total Covered -  all ownerships,302902.0,,9329.0,25037.0,
2008,2,Vermont,"Trade, Transportation, and Utilities supersector",58803.0,24572.0,7988.0,5651.0,
2008,2,Vermont,Transportation and warehousing,6780.0,1886.0,9018.0,579.0,
2008,2,Vermont,Unspecified industry supersector,,,,,
2008,2,Vermont,Utilities,1758.0,442.0,20392.0,49.0,
2008,2,Vermont,Wholesale trade,10325.0,2838.0,12041.0,1454.0,
2008,3,Vermont,Accommodation and food services,28807.0,14836.0,4516.0,1769.0,
2008,3,Vermont,Administrative and waste services,9628.0,3257.0,7595.0,1328.0,
2008,3,Vermont,"Agriculture, forestry, fishing and hunting",2702.0,784.0,6443.0,379.0,
2008,3,Vermont,"Arts, entertainment, and recreation",4615.0,2080.0,4945.0,400.0,
2008,3,Vermont,Construction supersector,17232.0,1912.0,9935.0,3274.0,
2008,3,Vermont,Durable Goods manufacturing,25509.0,6788.0,13196.0,734.0,
2008,3,Vermont,Education and Health Services supersector,54939.0,41540.0,9417.0,2256.0,
2008,3,Vermont,Educational services,9144.0,5461.0,10523.0,347.0,
2008,3,Vermont,Federal Government,6272.0,,13832.0,470.0,
2008,3,Vermont,Finance and insurance,9331.0,6266.0,14313.0,1001.0,
2008,3,Vermont,Financial Activities supersector,12768.0,7719.0,12507.0,1776.0,
2008,3,Vermont,Goods Producing domain,55908.0,13033.0,11313.0,4833.0,
2008,3,Vermont,Health care and social assistance,45794.0,36079.0,9196.0,1909.0,
2008,3,Vermont,Information supersector,5797.0,2701.0,11324.0,506.0,
2008,3,Vermont,Leisure and Hospitality supersector,33422.0,16916.0,4575.0,2169.0,
2008,3,Vermont,Local government,24491.0,19640.0,8120.0,836.0,
2008,3,Vermont,Management of companies and enterprises,256.0,119.0,13089.0,35.0,
2008,3,Vermont,Manufacturing supersector,35197.0,10251.0,12327.0,1118.0,
2008,3,Vermont,Mining,776.0,86.0,12905.0,62.0,
2008,3,Vermont,Natural Resources and Mining supersector,3479.0,870.0,7885.0,441.0,
2008,3,Vermont,Non-Durable Goods manufacturing,9688.0,3463.0,10037.0,384.0,
2008,3,Vermont,"Other services, except public administration supersector",8946.0,4573.0,6908.0,2012.0,
2008,3,Vermont,Private ownership,253767.0,120419.0,9191.0,23524.0,
2008,3,Vermont,Professional and Business Services supersector,23355.0,9738.0,11477.0,4317.0,
2008,3,Vermont,Professional and technical services,13471.0,6362.0,14222.0,2954.0,
2008,3,Vermont,Real estate and rental and leasing,3437.0,1453.0,7606.0,775.0,
2008,3,Vermont,Retail trade,39964.0,18989.0,6264.0,3561.0,
2008,3,Vermont,Service Providing domain,197859.0,107386.0,8592.0,18691.0,
2008,3,Vermont,State government,16401.0,8820.0,12459.0,325.0,
2008,3,Vermont,Total Covered -  all ownerships,300931.0,,9379.0,25155.0,
2008,3,Vermont,"Trade, Transportation, and Utilities supersector",58631.0,24199.0,8093.0,5655.0,
2008,3,Vermont,Transportation and warehousing,6581.0,1920.0,9152.0,571.0,
2008,3,Vermont,Unspecified industry supersector,,,,,
2008,3,Vermont,Utilities,1792.0,437.0,19388.0,51.0,
2008,3,Vermont,Wholesale trade,10294.0,2853.0,12550.0,1472.0,
2008,4,Vermont,Accommodation and food services,28041.0,14990.0,4525.0,,
2008,4,Vermont,Administrative and waste services,8979.0,3110.0,7791.0,,
2008,4,Vermont,"Agriculture, forestry, fishing and hunting",2405.0,600.0,7485.0,,
2008,4,Vermont,"Arts, entertainment, and recreation",3513.0,1720.0,5954.0,,
2008,4,Vermont,Construction supersector,15696.0,1760.0,11594.0,,
2008,4,Vermont,Durable Goods manufacturing,24741.0,6659.0,13759.0,,
2008,4,Vermont,Education and Health Services supersector,55770.0,41923.0,9933.0,,
2008,4,Vermont,Educational services,9733.0,5731.0,9510.0,,
